SampleID	BibB1	Band	Year	Capture	Treatment	CRHn87	CRHn86	CRHn85	CRHn84	CRHn83	CRHn82	CRHn81	CRHn80	CRHn79	CRHn78	CRHn77	CRHn76	FKBP103	FKBP104	FKBP105	FKBP106	FKBP107	FKBP108	FKBP109	FKBP110	FKBP111	FKBP112	FKBP113	CRHR107	CRHR108	CRHR109	CRHR110	CRHR111	CRHR112	CRHR113	CRHR114	CRHR115	CRHR116	CRHR117	CRHR118	CRHR119	CRHR120	CRHR121	CRHR122	CRHR123	CRHR124	CRHR125	GRn18	GRn17	GRn16	GRn15	GRn14	GRn13	GRn12	GRn11	GRn10	GRn9	GRn8	GRn7	GRn6	GRn5
180767		272107112	2018	3	Control_Predator	11.7	17.3	6.1	17.2	0.0	32.2	29.3	19.2	0.0	0.0	76.1	9.4	55.9	76.84	50.11	52.15	70.66	55.39	62.2	51.49	42.8	41.99	40.31	3.02	4.7	11.28	10.58	4.45	3.22	2.45	10.06	5.22	5.47	8.71	3.8	7.72	9.7	19.89	8.17	11.2	6.24	7.94	35.53	52.75	13.43	8.75	2.44	38.42	17.26	14.65	53.37	41.15	30.14	64.16	64.49	31.24
180769		272106696	2018	2	Control_Predator	15.8	19.4	4.3	21.0	12.6	22.2	12.2	19.6	23.6	12.1	15.7	18.3	61.53	82.49	54.78	61.37	79.88	68.15	67.46	60.5	54.04	61.06	60.3	2.68	4.68	8.66	11.42	4.66	4.43	2.33	9.98	5.94	5.45	9.46	4.09	11.4	9.46	18.58	6.8	9.02	5.03	6.85	45.12	47.23	6.25	7.32	1.64	35.8	21.65	17.48	59.47	45.48	33.86	2.53	74.81	34.88
180770		272106711	2018	3	Control_Control	12.7	19.4	2.6	33.1	9.6	19.3	0.0	19.9	17.4	18.6	0.0	29.2	51.65	68.29	44.97	43.32	61.3	49.58	56.91	43.59	37.64	38.57	38.89	3.03	6.13	9.53	10.8	5.55	4.71	3.48	9.13	7.42	6.27	13.18	4.72	11.77	9.37	21.48	11.35	12.32	8.64	10.37	21.78	51.04	24.04	13.91	4.17	51.72	25.55	20.51	64.67	51.43	39.57	73.57	66	34.71
180772		272107326	2018	2	Blood	0.0	17.0	7.5	13.8	10.9	17.9	9.7	11.2	18.4	11.6	5.0	14.6	43.23	67.8	39.09	38.94	62.3	56.53	66.47	54.12	50.39	57.8	54.68	2.72	3.26	6.39	8.04	3.8	3.6	0	7.98	4.72	4.23	7.78	3.23	9.43	5.97	15.79	7.29	10.14	5.55	6						60.14	38.77	28.26	68.02	56.4	39.84	75.72	71.14	38.3
180773		272107258	2018	3	Dull_Stress	12.0	19.2	6.3	19.9	16.0	25.8	14.6	16.3	10.7	33.8	11.2	14.5	56.39	83.41	66.86	69.01	76.82	67.81	68.17	58.49	51.58	49.99	49.91	6.22	7.19	14.69	24.94	10.43	5.5	2.76	16.32	10.98	8.59	13.27	6.07	12.94	11.42	21.26	11.1	14.25	8.16	9.56	33.47	30.26	1.84	4.9	0	19.22	12.59	7.75	46.89	37.88	27.96	61.02	63.08	20.55
180775		272107261	2018	3	Control_Control	15.3	27.7	10.7	22.5	18.4	33.6	19.1	20.1	35.7	18.9	16.8	26.8	57.26	76.16	50.7	50.68	71.3	54.86	59.89	50.7	42.97	45.85	44.65	3.8	7.27	7.15	9.07	0	0	0	8	4.67	5.35	7.91	0	7.49	0	14.22	6.65	7.55	4.99	5.84	43.92	45.68	7.44	6.34	0	27.75	18.37	12.39	56.42	43.03	29.16	37.86	65.71	34.5
180789		272107786	2018	3	Control_Control	10.1	14.6	3.0	12.7	11.9	21.9	10.2	9.8	20.8	11.7	14.7	19.1	50.81	70.07	49.07	42.94	58.83	48.69	48.02	40.53	32.46	37.83	35.41	4.38	6.14	6.59	9.85	4.27	4.08	1.97	10	4.23	4.53	7.72	3.22	9.24	7.37	16.64	7.53	10.23	6.39	6.31	50.48	50.58	2.13	5.95	2.12	39.23	19.93	17.55	60.38	49.94	41.44	61.85	68.94	34.73
180790		272107812	2018	3	Control_Stress	11.9	19.8	3.8	16.1	12.8	24.9	9.5	16.2	25.6	12.5	11.1	20.6	55.73	80.8	54.87	53.21	75.36	58.66	70.56	60.86	54.78	60.17	53.11	0	0	9.54	12.43	5.13	5.78	0	11.6	6.29	4.95	8.51	0	10.02	7.23	14.96	8.06	11.4	6.08	8.31	41.51	41.94	6.16	6.93	0	37.99	20.96	17.36	58.83	47.73	36.62	31.4	64.31	32.29
180818		272107596	2018	3	Dull_Control	14.1	15.9	0.0	16.7	15.4	20.1	13.7	13.6	22.4	11.9	14.9	17.2	72.26	87.07	63.97	71.9	85.93	80.23	77.42	72.4	64.53	68.82	60.75	4.55	8.17	13.66	18.69	8.9	6.48	4.56	14.96	9.65	8.95	15.91	6.99	15.85	17.05	27.41	13.34	16.08	10.28	13.44	33.52	53.37	24.72	10.01	3.32	42.65	22.41	16.04	54.36	48.03	41.28	67.96	69.21	32.38
B01		272107326	2018	2	Hippocampus																																																14.84	7.3	0	19.45	67.33	47.5	96.34	100	2.68
B02		272107326	2018	2	Hypothalamus	14.1	18.2	11.0	19.9	14.7	23.4	14.3	16.0	21.2	16.7	7.0	19.2	1.06	7.24	3.36	6.9	15.06	12.88	11.84	11.13	8.6	6.46	5.24	0.91	0	0.96	1.64	1.9	3.03	0	0	0	0	3.01	2.7	2.22	1.75	9.79	3.62	2.71	0.57	0.68						30.49	31.43	20.48	27.79	36.49	31.12	47.73	51.51	39.05
B03		272106701	2018	2	Hippocampus	37.9	46.0	2.3	37.5	0.0	50.0	21.8	4.8	26.1	27.7	11.2	13.0	12.6	16.4	11.03	9.39	13.85	11.66	12.6	10.54	8.41	0		2.35	1.22	4.87	5.63	2.94	2.59	1.82	5.53	3.63	2.91	5.28	3.76	5.9	3.77	8.02	4.6	4.73	3.21	3.23	51.54	51.36	26.74	31.07	5.66	40.07	41.22	36.07	64.02	44.88		36.28	63.36	54.74
B04		272106701	2018	2	Hypothalamus	28.3	32.5	1.9	31.5	22.5	32.3	18.9	19.0	29.1	22.6	9.4	29.6	8.73	14.29	6.4	6.7	12.07	7.26	8.1	6.32	6.14	5.44	4.16	2.71	0.68	3.99	4.33	2.96	2.58	1.64	5.12	3.24	3.71	4.46	3.04	5.29	2.52	8.25	3.11	5.75	3.12	3.71	29.99	31.43	15.46	17	2.89	20.59	21.44	18.12	36.3	28.35	22.34	22.58	40.97	31.07
B05		272106911	2018	2	Hippocampus	88.0	87.6	2.9	85.3	90.8	93.7	91.3	92.3	77.9	94.0	8.7	89.7																										40.42	3.34	3.2	2.47	36.75	95.02	94.3	97.2	91.24	1.24	88.14	85.42	81.98	89.95	83.87	57.76	3.21	96.49	100
B06		272106911	2018	2	Hypothalamus	26.5	32.1	9.7	29.4	17.1	30.3	20.4	19.2	25.7	21.1	10.2	28.0	8.58	15.74	8.36	8.72	12.4	9.01	10.94	8.15	7.42	9.36	6.76	3.45	4.08	4.27	5.41	2.94	3.75	1.73	5.16	4.06	3.35	6.33	3.82	6.92	4.84	7.47	4.3	5.88	3.05	3.45	36.85	37.74	27.81	24.46	5.93	26.12	27.38	25.8	40.62	35.69	26.3	2.35	48	34.54
B07		212110284	2018	2	Hippocampus													2.53	28.62	24.36	2.91	29.49	22.68	2.98	2.48	2.57	25.3	0																				94.44	93.78	2.99	0	0	6.34	6.4	0	81.74	78.94	55.54	96.62	95.63	99.86
B08		212110284	2018	2	Hypothalamus	25.3	29.1	0.0	33.2	20.2	31.0	23.0	22.5	28.8	23.8	12.5	27.6	10.29	22.62	9.4	8.88	13.05	8.25	10.29	6.33	5.64	8.19	5.75	3.26	5.69	5.78	7.33	3.29	4.07	0	7.29	5.07	4.01	6.42	4.58	7.22	5.19	5.88	4.21	6.16	3.47	4.16	35.2	34.43	2.76	0	4.93	19.12	21.07	7.36	35.49	17.18	10.14	46.39	49.84	37.14
B09		212110275	2018	2	Hippocampus	35.1	39.2	13.6	32.3	29.0	36.8	26.3	25.0	26.5	26.8	11.0	34.4	15.87	28.35	16.97	20.18	24.2	18.3	20.39	16.61	16.14	15.9	17.39	1.8	1.58	3.15	3.87	1.92	2.93	1.55	4.67	0	0	5.55	2.67	4.2	3.98	8.49	3.87	6.23	3.59	4.06	52.79	54.99	3.95	23.96	5.41	35.34	36.1	32.36	67.74	47.82	31.87	34.06	70.06	56.55
B10		212110275	2018	2	Hypothalamus	26.5	32.5	8.1	35.2	19.5	33.3	21.0	21.9	29.9	21.0	10.4	27.6	12.68	24.33	11.94	12.86	17.82	11.17	13.04	10.44	10.35	11.01	9.43	2.18	3.37	4.66	6.48	3.48	4.08	0	7.17	4.24	3.5	5.24	4.81	7.34	3.48	6.42	3.89	5.56	2.2	3.56	35.98	37.16	2.81	15.15	0							31.42	66.47	43.24
B11		272106909	2018	2	Hippocampus	28.8	32.1	10.2	33.6	26.9	33.3	24.9	21.1	27.8	27.5	14.8	29.9	19.83	34.77	21.44	21.01	25.17	20.2	22.88	16.72	14.57	15.13	13.29	2.76	3.13	6.49	6.75	2.95	3.21	2.77	6.01	5.07	3.51	7.01	3.18	5.87	6.26	11.02	5.28	6.82	3.98	5.03	51.44	57.45	17.69	30.1	9.31	40.32	37.52	34.58	54.51	44.74	27.12	70.97	66.09	50.85
B12		272106909	2018	2	Hypothalamus	19.6	26.5	6.5	26.1	14.9	26.2	19.1	18.4	27.2	20.1	13.3	25.8	14.35	28.29	12.85	8.87	17.33	10.69	14.35	11.44	6.7	11.89	8.97	3.24	5.09	7.02	8.21	4.6	3.86	0	9.01	4.56	5.46	4.89	0	7.92	0	13.4	7.91	9.88	3.94	5.08	35.76	39.76	11.75	19.5	5.21	26.2	24.9	17.16	42.03	36.65	30.59	52.19	54.61	36.71
B13		240150241	2018	2	Hippocampus	34.7	41.3	10.9	37.6	35.0	39.7	34.2	15.3	36.4	28.5	10.6	45.0																										1.2	0.8	1.98	0	0	46.07	48.38	19.2	22.83	7	54.4	60.55	43.03	84.94	63.18	44.36	42.85	67.39	60.94
B14		240150241	2018	2	Hypothalamus	28.1	31.9	17.4	29.4	24.9	34.3	23.2	21.2	28.2	25.0	12.1	30.7	16.18	25.42	15.22	15.5	18.96	14.02	14.22	11.75				2.1	3.61	4.73	5.62	3.05	2.96	1.42	4.76	3.39	3.15	5.64	3.05	6.2	3.85	6.89	4.11	5.69	3.05	3.91	45.21	46.42	13.97	22.38	5.45	28.55	27.81	24.27	46.17	34.42		30.26	58.28	41.28
B15		272107785	2018	2	Hippocampus													0	17.42	4.96	6.17	6.97	5.77	5.79	5.24	0	0	0																				37	30.45	8.3	21.17	3.43	44.05	52.5	43.17	83.37	49.4	40.54	29.59	49.47	56.83
B16		272107785	2018	2	Hypothalamus																																						2.83	2.62	2.73	2.27	0	25.01	17.57	4.39	1.8	0	8.18	9.57	18.81	30.63	18.89	12.46	20.74	23.83	17.79
B17		212110280	2018	2	Hippocampus																																																								
B18		212110280	2018	2	Hypothalamus	0.0	18.1	0.0	6.2	41.2	0.0	0.0	0.0	0.0	0.0	77.9	0.0	8.99	15.79	6.79	7.46	9.05	6.55	7.37	4.38	5.32	6.31	4.87	3.11	0.74	4.15	3.97	2.03	3.28	1.52	3.82	4.05	2.65	5.21	3.59	6.09	3.99	5.74	2.42	4.61	2.93	3.11	31.23	29.15	8.9	14.85	3.68	26.57	24.3	23.91	37.1	32.15	24.44	20.78	37.46	28.11
B19		262125480	2018	2	Hippocampus	42.3	57.2	2.3	50.9	32.3	43.7	37.5	28.0	40.9	40.3	0.0	47.5	8.42	12.1	5.74	6.04	8.19	6.16	7.49	4.65	4.47	4.03	3.72	0	2.6	5.21	5.95	3.21	3.95	6.56	5.79	4.03	2.79	5.35	3.46	7	0	5.79	3.74	5.01	3	3.95	52.58	55.02	40.97	33.86	9.99	41.52	43.33	38.97	62.73	48.63	42.61	3.35	68.15	56.78
B20		262125480	2018	2	Hypothalamus	28.1	42.9	2.3	38.0	22.9	33.4	26.9	0.0	39.5	43.3	11.0	12.5	7.39	11.55	4.81	3.96	8.37	4.05	4.74	3.02	2.92	3.13	3.91	3.27	3.28	5.19	5.31	3.78	5.11	2.47	5.7	4.16	3.48	5.55	4.39	6.06	5.45	7.76	4.51	4.61	3.82	3.94	29.28	29.38	18.31	14.74	4	23.05	23.82	20.16	32.77	31.58	26.38	2.64	41.27	30.3
B21		263114087	2018	2	Hippocampus													10.45	17.87	8.94	7.53	8.9	8.11	6.77	6.64	8.85	7.43	0																				44.34	42.22	10.57	0	0	27.02	31.77	31.86	44.18	35.89	23.19	21.48	51.29	43.21
B22		263114087	2018	2	Hypothalamus	26.3	33.3	24.7	27.8	20.1	28.8	15.2	19.4	32.6	24.6	16.5	21.2	17.36	28.54	17.56	20.32	35.84	31.75	23.05	13.49	24.82	16.59	14.73	3.24	6.91	10.36	11.04	0	5.07	2.57	10.89	0	9.09	16.29	4.93	6.14	11.12	10.37	14.65	10.31	8.88	1.83	29.1	35.1	16.34	14.44	6.49	22.29	18.31	14.44	35.84	37.68	28.98	29.47	63.8	37.48
B23		232173671	2018	2	Hippocampus	20.7	20.0	0.0	26.7	0.0	32.9	20.9	16.9	40.0	15.1	0.0	17.8	32.86	28.95	28.29	32.38	17.89	30.86	28.69	25.76	31.76	27.62	14.8																				32	31.12	0	8.52	0	31.03	51.76	47.01	65.81	57.7	38.47	26.48	59.42	36.02
B24		232173671	2018	2	Hypothalamus	29.7	32.1	17.8	40.0	21.1	25.0	15.5	20.6	29.3	20.6	7.7	21.2	9.17	24.15	10.45	11.75	8.75	19.52	10.47	4.87	12.23	12.84	14.09															8.04	9.04	2.56	1.51	0	32.48	35.16	11.65	14.85	5.06	22.05	43.69	33.53	50.53	46.5	30.42	23.67	51.89	36.92
B25		278172106	2018	2	Hippocampus	18.7	84.5	17.4	29.9	81.4	19.4	21.6	54.4	40.1	58.8	4.2	88.3																															95.05	93.78	2.66	0	0							24.55	49.31	77.11
B26		278172106	2018	2	Hypothalamus	20.6	29.1	6.7	26.8	19.7	28.3	17.2	14.3	27.0	20.2	10.4	27.2	5.91	10.25	4.72	5.22	6.87	5.29	6.12	5.54	4.44	5.47	3.49	3.6	3.64	5.43	5.95	4	3.41	2.77	6.45	4.2	3.72	5.76	4.51	6.12	4.85	6.56	4.24	5.14	3.5	4.27	25	27.55	6.82	2.1	2.88	15.21	15.36	12.5	24.77	20.49		16.37	31.32	19.55
B27		278172099	2018	2	Hippocampus																																																39.58	23.03	14.75	51.44	43.61	35.37	1.68	90.97	94.32
B28		278172099	2018	2	Hypothalamus																								9.14	9.91	9.5	15.67	8.14	2.56	0	11.25	4.88	6.9	11.54	11.33	4.75	2.23	10.02	9.81	9.34	7.46	13.22	20.88	23.35	14.56	15.59	4.86	27.63	12.74	20.7	26.89	21.2	15.61	1.47	51.57	32.85
B29		278172107	2018	2	Hippocampus																																											88.15	87.67	88.53	91.35	0									
B30		278172107	2018	2	Hypothalamus													5.54	39.04	21.68	16.6	23.68	23.69	20.37	17.71	23.17	16.83	10.87																				36.12	32.54	9.84	20.26	4.81	20.8	26.18	20.17	50.07	41.86	42.49	31.05	66.2	42.67
B31		278171995	2018	2	Hippocampus																																																12.34	8.41	71.85	92.09	76.94	57.49	0	93.27	100
B32		278171995	2018	2	Hypothalamus	21.7	27.8	0.0	26.7	20.2	18.7	15.9	20.9	24.5	18.3	17.6	27.3	6.79	12.49	3.49	3.72	12.13	5.62	4.57	0	4.29	0	0	7.49	7.36	9.37	8.03	0	6.72	4.08	10.51	6.78	6.31	8.36	5.7	8.34	6.84	11.2	9.33	11.58	6.38	6.42	35.77	37.45	12.31	11.08	6.52							2.34	38.29	36.51
B33		192161752	2018	2	Hippocampus																																																								
B34		192161752	2018	2	Hypothalamus	28.8	37.0	17.5	32.8	13.3	29.9	16.9	17.6	29.6	19.3	8.9	28.7	9.7	12.02	5.72	8.75	9.28	7.07	7.57	3.26	3.67	7.75	6.33	2.21	2.19	2.83	3.85	2.2	2.9	0	8.66	0	0	5.29	0	3.77	0	9.07	5.12	4.38	1.67	5.54	39.28	44.62	1.66	0	5.77	27.77	25.64	14.8	51.35	25.49	14	50.74	48.83	36.23
B35		278171996	2018	2	Hippocampus	97.2	95.7	2.3	94.0	92.0	93.5	99.5	96.4	84.4	91.3	85.5	89.0	4.67	5.41	5.02	7.15	5.63	5.08	0	4.3	0	0	4.95															2.24	48.86	3.33	1.63	3.33	42.16	41.05	1.82	0	11.41	45.6	22.79	19.4	55.57	43.22	33.31			
B36		278171996	2018	2	Hypothalamus	40.9	46.5	27.7	44.4	32.6	39.7	31.1	23.5	31.3	37.4	13.9	34.5	13.01	26.17	10.13	5.71	12.07	10.81	11.32	7.47	9.73	0	5.07															3.04	0	7.79	5.45	3.62	39.6	42.98	1.68	16.99	4.47	33.59	30.33	25.95	74.8	40.9	16.72	59.09	58.47	48.47
B37		278171845	2018	2	Hippocampus																																																42.95	19.35	16.34	51.85	47.74	37			
B38		278171845	2018	2	Hypothalamus	23.3	36.6	1.6	48.5	27.7	34.9	27.1	31.7	32.7	37.6	8.3	39.4												0	0	1.02	1.64	0	2.66	0	5.97	0	1.06	2.26	0	5.32	3.1	5.86	0.7	1.66	0	0	47.32	40.23	14.53	2.46	8.44	30.59	31.63	21.91	43.23	45.96	33.1	4.69	59.5	52.28
B39		278171997	2018	2	Hippocampus													14.45	28.53	2.3	13.88	16.48	13.15	10.55	9.28	12.44	12.74	11.99																				33.18	37.8	3.01	28.02	19.57	39.46	36.36	58	60.17	37.15	49.05	9.29	52.21	42.26
B40		278171997	2018	2	Hypothalamus													1.4	7.49	3.66	1.79	2.33	1.66	2.02	0	2.11	6.24	0	1.44	0	1.42	2.45	0	2.29	0	2.4	2.48	0	2.97	2.2	2.56	2.29						40.72	49.59	7.96	2.11	5.55	8.57	9.03	6.48	15.09	26.82	18.87	5.19	59.46	25.11
B41		192161694	2018	2	Hippocampus																																											71.88	73.26	2.84	0	0	12.76	7.7	5.35	81.35	77.37	58.73	36.01	80.71	2.86
B42		192161694	2018	2	Hypothalamus													10.9	9.56	8.89	10.41	12.47	10.89	8.88	9.11	6.21	10.16	6.22	4.84	7.39	9.09	11.39	4.54	3.54	3.51	6.57	10.15	5.95	16.67	4.19	10.93	3	11.52	10.19	7.49	1.86	4.38	44.04	41.85	2.21	2	3.89	28.74	23.44	20.72	48.81	47.16	31.44	54.83	55.95	42.29
B43		278171771	2018	2	Hippocampus																																											95.45	94.68	3.48	0	0	16.25	69.91	6.38	26.11	64.17	46.51			
B44		278171771	2018	2	Hypothalamus	1.9	20.1	0.0	9.8	13.0	17.5	0.0	0.0	20.7	22.4	13.8	18.9	5.09	11.98	6.74	8.02	9.85	7.75	8.22	3.51	4.96	5.86	1.56	1.3	2.47	1.52	1.99	0	2.41	0	1.91	1.52	0	2.77	1.9	2.64	1.74	2.71	0.97	2.99	0.83	0.83	18.23	22.49	6.44	5.73	1.63	15.29	8.73	8.9	22.6	16	10.37	32.53	35.34	27.14
B45		192161678	2018	2	Hippocampus																																																42.68	19.77	0	51.56	44.11	36.41			
B46		192161678	2018	2	Hypothalamus	26.3	34.4	8.7	28.8	24.5	30.3	23.2	23.8	38.0	27.9	11.8	30.6	15.7	31.24	14.55	10.99	17.16	7.53	10.58	9.35	9.28	11.87	8.83	0	1.05	10.41	3.33	2.51	3.19	0	5.05	5.64	2.96	6.48	2.89	4.22	6.64	15.5	4.8	5.14	2.6	3.25	36.18	34.82	11.01	21.21	4.34	21.86	24.35	17.25	42.65	27.21	20.39	45.49	53.46	35.63
B47		192161662	2018	2	Hippocampus	96.0	93.0	90.2	93.8	86.4	100.0	91.0	94.8	91.6	98.9	74.9	100.0																																				11.3	6.4	4.07	17.17	12.66	9.94			
B48		192161662	2018	2	Hypothalamus	28.0	33.8	7.0	28.1	21.4	34.2	23.5	10.1	27.1	21.0	8.9	31.1	10.08	9.74	7.21	8.63	18.21	6.85	5.34	7.17	9.51	0	8.31	3.2	9.18	6.28	13.59	0	6.59	0	7.19	5	6.56	4.15	0	5.06	5.2	7.23	4.88	11.37	2.28	3.43	31.75	38.74	23.73	19.76	2.91	22.67	26.42	16.1	34.88	27.47	17.17	22.41	51.68	28.23
W18008		192161752	2018	2	Blood	11.8	19.3	7.6	18.9	15.9	29.4	17.9	20.3	33.1	15.6	20.0	28.7	62.63	71.91	52.24	50.46	69.88	63.15	69.15	56.6	51.45	52.41	50.44	2.45	6.34	8.49	14.04	6.19	3.42	1.2	8.24	7.25	5.74	10.09	3.95	8.4	8.93	16.32	8.6	11.26	8.46	9.37	55.21	54.42	1.6	0	2.83	49.64	20.81	11.93	55.94	38.58	21.38	61.31	65.52	29.46
W18042		278172099	2018	2	Blood	11.0	21.9	4.2	17.5	16.5	30.8	12.7	14.2	25.5	12.9	13.3	17.5	64.03	81.06	56.76	58.05	78.72	63.1	66.66	56.69	48.19	51.72	48.64	4.46	11.31	17.53	19.76	8.16	6.06	3.05	18.84	9.22	9.9	17.12	6.6	15.19	12.62	28.74	12.94	19.34	11.22	14.24	36.52	40.28	11.75	4.81	1.72	41.05	16.63	13.59	54.92	43.87	39.45	1.62	63.72	22.37
W18051		192161694	2018	2	Blood	8.3	21.9	4.2	0.0	24.7	25.4	13.3	0.0	0.0	44.7	17.9	7.5	61.9	69.93	48.7	50.58	77.79	67.75	63.09	57.39	53.87	49.92	48.32	1.29	2.49	9.44	16.35	6.04	3.5	3.51	20	11.65	4.52	11.86	3.85	6.57	7.38	16.81	7.99	9.1	5.18	5.93	52.25	51.27	2.01	1.66	2.44	44.38	19.83	18.17	57.38	47.62	40.32	65.95	62.88	26.84
W18052		192161678	2018	2	Blood	11.8	16.8	0.0	21.3	19.0	4.9	13.9	9.6	16.3	18.5	5.7	0.0	64.65	82.05	62.04	55.25	72.69	60.54	64.1	47.6	39.47	41.68	42.7	5.02	3.3	21.18	18.07	8.14	5.07	2.77	19.97	12.85	11.81	20.04	5.71	12.62	11.3	27.18	12.09	15.28	8.87	13.66	34.83	40.73	7.28	5.23	0.85	28.9	14.89	9.62	46.14	37.83	30.86	59.93	57.58	23.3
W18117		192161662	2018	2	Blood	10.6	0.0	3.0	0.0	22.7	21.3	17.2	18.8	15.0	12.1	15.6	11.3	57.56	73.92	52.8	45.16	68.88	54.16	67.6	52.56	49.72	49.71	47.63	5.41	14.56	17.18	16.48	10.43	5.6	6	14.82	9.87	6.68	14.94	5.72	13.96	12.76	24.38	12.82	13.18	10.04	10.88	36.04	57.11	29.41	11	4.18	52.25	28.58	24.57	68.58	52.86		34.03	71.91	37.73
W18126		278171771	2018	2	Blood	12.1	13.4	0.0	0.0	0.0	39.3	0.0	10.7	15.5	13.9	0.0	25.8	51.18	70.3	49.55	47.15	72.48	60.18	69.2	59.18	46.68	54.72	53.82	2.01	5.11	7.55	9.42	4.78	3.05	1.59	8.78	6.53	5.67	8.98	2.97	7.98	7.27	14.89	6.85	8.61	6.44	6.75	48.1	50.49	7.51	4.27	1.48	43.02	23.05	18.35	59.57	47.54	38.17	60.87	64.48	32.63
W18137		278171995	2018	2	Blood	9.5	19.6	1.2	15.5	13.0	20.9	10.5	14.4	24.1	13.4	13.0	19.5	53.91	71.85	47.01	42.22	64.77	52.77	58.29	49.27	42.26	45.29	41.05	1.87	4.74	8.47	10.16	3.99	3.39	1.58	9.23	4.51	3.97	8.16	3.2	6.95	5.79	15.85	7.71	10.02	6.31	6.34	50.11	50.83	8.55	4.55	3.76	51.99	27	23.27	70.07	50.3		1.38	75.85	40.03
W18139		278171845	2018	2	Blood	14.1	19.8	0.9	0.0	29.1	0.0	52.6	6.9	0.0	43.9	0.0	32.1	61.21	74.75	51.98	49.31	70.42	53.2	59.13	47.67	39.54	44.35	43.07	2.01	4.55	8.28	10.44	4.47	2.87	1.51	9.09	5.35	4.87	9.29	3.79	7.96	6.86	14.27	5.92	9.33	5.83	5.74	54.74	56.28	14.25	2.1	3.96	50.96	26.89	25.62	62.12	52.12		1.37	76.83	38.82
W18144		278171996	2018	2	Blood	6.2	12.2	4.1	10.6	9.9	18.0	9.0	8.0	14.5	5.9	8.6	9.8	67.84	83.71	69.28	62.83	79.15	74.3	71.07	62.49	51.1	40.61	49.81	3.57	9.08	13.48	22.37	11.97	6.19	6.81	16.53	9.78	8.61	15.17	7.24	10.69	10.47	19.86	11.82	12.34	9.12	11.05	51.71	53.45	1.65	4.6	2.02	41.27	26.05	18.79	61.21	48.79	36.09	69.28	68.56	35.2
W18160		278171997	2018	2	Blood	8.5	18.7	4.1	14.1	15.5	22.6	10.7	12.0	23.1	8.0	8.6	13.5	58.95	78.27	51.26	54.48	72.14	53.84	58.76	50.36	42.05	47.34	38.75	0	4.14	6.98	11.21	4.64	2.81	0.87	7.62	4.25	3.75	6.42	2.8	8.15	6.08	15.1	5.79	10.12	6.9	5.57	49.01	50.4	10.1	6.67	2.62	47.4	23.06	17.97	61.11	52.77	45.8	1.16	69.83	34.36
W18216		278172106	2018	2	Blood	11.6	23.1	4.4	21.1	20.9	31.5	15.6	20.1	33.9	18.3	18.2	30.3	63.39	81.35	61.06	62.45	79.11	67.25	68.41	64.81	54.83	57.95	55.65	3.49	6.3	13.88	13.73	6.29	5.31	3.66	14.75	8.93	8.44	14.53	7.39	13.59	12.22	23.8	9.99	14.81	8.54	11.71	59.17	60.05	10.57	1.88	3.66	54.99	30.29	28.34	64.36	57.84		36.56	68.16	35.23
W18217		278172107	2018	2	Blood	11.0	23.3	0.0	21.4	18.0	32.1	16.7	19.9	32.4	16.0	16.9	18.6	63.65	75.42	51.32	51.41	67.13	50.31	57.52	41	32.83	39.35	34.69	3.43	8.44	7.97	13.54	4.32	3.53	1.88	7.51	3.86	4.33	9.04	4.14	7.37	5.61						62.69	64.22	12.21	8.11	4.97	59.29	34.18	33.69	75.71	63.3	50.98	35.88	73.81	43.24
